t,P_e_sys_pu,P_ref_sys_pu,P_uic_bus_sys_pu,Q_uic_bus_sys_pu,omega_e_pu,omega_grid_pu,f_grid_hz,V_WTG1_LV_pu,angle_WTG1_LV_deg,V_uic_internal_pu,I_uic_pu,I_uic_angle_deg,P_sync_generators_total_sys_pu,Q_sync_generators_total_sys_pu,fmu_RotSpeed,fmu_GenSpeed,fmu_GenTq,fmu_BldPitch1,fmu_Wind1VelX,fmu_YawBrTAxp,fmu_HSShftTq,load_step_scale,torque_mod_factor,elecpwr_mod_factor
0.13999999999999999,0.0634200334058204,0.06301451150290728,0.0634200334058204,0.024580986757726825,0.7641236030138001,0.9999743138734495,49.99871569367247,1.0496911507406526,3.2875670444263196,1.061829633004784,0.3239862383053437,-17.898278303122318,0.4108486432076589,-0.0007892645399650071,5.699833005103645,4.710187785354423,11023.871000000001,0.0,8.0,0.0,20293.243036982865,0.0,1.0,1.0
0.15,0.06343136554367451,0.06301557703071875,0.06343136554367451,0.024589842566695115,0.7616419365596597,0.9999723088737023,49.99861544368511,1.0496488799949748,3.2773239158341063,1.0617922556699793,0.3240648637761525,-17.91202659787992,0.4107884620184083,-0.0007980076016462453,5.697082338874951,5.202722151649328,11023.871000000001,0.0,8.0,0.0,20651.725973033084,0.0,1.0,1.0
0.16,0.06344489619523949,0.06301669140226523,0.06344489619523949,0.024598615072220654,0.758814899530588,0.9999703793260147,49.998518966300736,1.0496021540082732,3.266735563172739,1.0617504688630934,0.3241544940257852,-17.9253840886615,0.4107218335666254,-0.0008065448825611859,5.694282743477218,5.704087828244622,11023.871000000001,0.0,8.0,0.0,20640.774299650664,0.0,1.0,1.0
0.17,0.06345950449291297,0.06301783006284527,0.06345950449291297,0.02460706704245175,0.7557635158726766,0.9999685303695807,49.998426518479036,1.0495511460151494,3.2557933234840863,1.0617043155988988,0.3242496903870927,-17.93851462991308,0.4106503079698797,-0.0008147676861391432,5.688933038223761,6.6580556449351835,11023.871000000001,0.0,8.0,0.0,19554.495904887914,0.0,1.0,1.0
0.18000000000000002,0.06347436750898469,0.06301896690052869,0.06347436750898469,0.024614995117973243,0.75260373340411,0.9999667658331798,49.99833829165899,1.0494961357976496,3.24450373295518,1.061653964246277,0.32434636234488934,-17.951502863276808,0.41057519553882293,-0.0008225626692390781,5.688933038223761,6.6580556449351835,11023.871000000001,0.0,8.0,0.0,19554.495904887914,0.0,1.0,1.0
0.19000000000000003,0.06348888935792804,0.0630200752939677,0.06348888935792804,0.024622235851809227,0.749483990313339,0.9999650884254001,49.998254421270005,1.0494374839730087,3.232884005674167,1.061599685050864,0.32444147094431175,-17.964384999826343,0.41049761046421446,-0.0008298269451065289,5.684517898016711,7.432058238355167,11023.871000000001,0.0,8.0,0.0,17250.26243885183,0.0,1.0,1.0
0.20000000000000004,0.06350264565906723,0.06302112930072455,0.06350264565906723,0.02462866529540783,0.7465267047064811,0.9999634998911595,49.99817499455798,1.0493756095546674,3.220958654060339,1.0615418270284602,0.32453278837180916,-17.977168743833875,0.41041850760075443,-0.0008364748728827136,5.682847540050279,7.718293537911526,11023.871000000001,0.0,8.0,0.0,15756.883044468677,0.0,1.0,1.0
0.21000000000000005,0.06351533969926818,0.0630221047338781,0.06351533969926818,0.024634194368210634,0.7438575774547236,0.9999620011390382,49.99810005695191,1.049310971854993,3.208757028939168,1.061480797298492,0.32461870093415435,-17.989845438135387,0.41033871510432907,-0.0008424391584085926,5.681606003483467,7.920173741075986,11023.871000000001,0.0,8.0,0.0,14115.276843375359,0.0,1.0,1.0
0.22000000000000006,0.06352676783363335,0.06302298017218692,0.06352676783363335,0.024638761897559723,0.7415905813431108,0.9999605923422984,49.998029617114916,1.049244057085434,3.1963115940763047,1.061417044072645,0.3246980476150182,-18.002396843238202,0.4102589640801666,-0.0008476684189149948,5.680825715307389,8.035487076757885,11023.871000000001,0.0,8.0,0.0,12389.270430752165,0.0,1.0,1.0
0.23000000000000007,0.06353679252341307,0.06302373788413261,0.06353679252341307,0.024642326882769267,0.7398215165147858,0.9999592730160047,49.99796365080024,1.0491753694211763,3.183656774586997,1.0613510437860763,0.3247699898332568,-18.014798416164275,0.4101799152514919,-0.0008521229482359251,5.68052154570586,8.059799181863374,11023.871000000001,0.0,8.0,0.0,10645.905570651155,0.0,1.0,1.0
0.24000000000000007,0.06354532193500191,0.06302436458272442,0.06354532193500191,0.024644861213249526,0.7386238712001987,0.9999580420729838,49.99790210364919,1.0491054258401808,3.170828233489785,1.0612832922604059,0.32483390994921185,-18.027020525843838,0.4101021819769484,-0.0008557700487645957,5.680689200489653,7.994485418502003,11023.871000000001,0.0,8.0,0.0,8951.207332151265,0.0,1.0,1.0
0.25000000000000006,0.06355229530756076,0.06302485198181565,0.06355229530756076,0.02464634374635348,0.7380457200869716,0.9999568978620881,49.99784489310441,1.049034753729969,3.157862442798413,1.0612142993249647,0.32488933687117333,-18.03902868837821,0.4100263486481942,-0.0008585799505999778,5.681307520844009,7.843633100319602,11023.871000000001,0.0,8.0,0.0,7368.108972523882,0.0,1.0,1.0
0.26000000000000006,0.06355767340571865,0.06302519713061216,0.06355767340571865,0.02464675632562223,0.7381077924612894,0.9999558381930762,49.99779190965381,1.048963890085381,3.1447964286770924,1.0611445860017792,0.3249358970950614,-18.050783604109444,0.40995298352412146,-0.0008605230084831063,5.682338433909158,7.614601219305206,11023.871000000001,0.0,8.0,0.0,5954.158342941598,0.0,1.0,1.0
0.2700000000000001,0.06356143336046528,0.06302540251320972,0.06356143336046528,0.024646082001775503,0.7388027741720934,0.999954860353126,49.9977430176563,1.048893381095702,3.1316675860354892,1.0610746831836178,0.3249732889124991,-18.0622415173801,0.4098826453422646,-0.0008615685540013568,5.6837292245974815,7.317529210707294,11023.871000000001,0.0,8.0,0.0,4759.384415161105,0.0,1.0,1.0
0.2800000000000001,0.06356356712001537,0.06302547591058504,0.06356356712001537,0.024644305420122567,0.7400958604899167,0.9999539611203804,49.99769805601902,1.0488237810299565,3.118513477455739,1.0610051307001738,0.32500127661229156,-18.073355191687615,0.40981588351330867,-0.0008616854913149946,5.685414656473888,6.964930412628142,11023.871000000001,0.0,8.0,0.0,3824.5928761825203,0.0,1.0,1.0
0.2900000000000001,0.06356408263015743,0.06302543003302884,0.06356408263015743,0.024641415075375827,0.7419265189405064,0.9999531367798573,49.99765683899287,1.0487556495552333,3.1053715543412346,1.0609364757640605,0.32501970052130147,-18.08407559604833,0.40975323226827515,-0.0008608444697458181,5.687319706754882,6.571168353617924,11023.871000000001,0.0,8.0,0.0,3179.9945241146265,0.0,1.0,1.0
0.3000000000000001,0.06356300677959412,0.06302528194108796,0.06356300677959412,0.024637406924966753,0.7442113692478141,0.999952383146496,49.9976191573248,1.0486895469357491,3.092278763596041,1.0608692699959381,0.3250284978953618,-18.094354234865325,0.4096951997065057,-0.0008590212594612353,5.689362578012762,6.151880867875939,11023.871000000001,0.0,8.0,0.0,2844.274386526113,0.0,1.0,1.0
0.3100000000000001,0.06356038910989298,0.06302505228223704,0.06356038910989298,0.024632288709654743,0.7468480395953676,0.999951695599077,49.997584779953854,1.048626026924029,3.079271029293396,1.0608040645186496,0.3250277291491312,-18.10414592739852,0.40964225320648784,-0.0008562008090706784,5.691457918718951,5.723365892138509,11023.871000000001,0.0,8.0,0.0,2824.1092053233306,0.0,1.0,1.0
0.3200000000000001,0.06355630532147723,0.06302476437833966,0.06355630532147723,0.024626084265943086,0.7497198175014004,0.9999510691273336,49.99755345636668,1.04856562752959,3.066382623616099,1.0607414029490987,0.3250176038241478,-18.113411758182345,0.4095948030431283,-0.00085238138523024,5.6935201093967915,5.301954440192432,11023.871000000001,0.0,8.0,0.0,3114.147915980177,0.0,1.0,1.0
0.3300000000000001,0.06355085971496019,0.06302444320515865,0.06355085971496019,0.024618837132431962,0.7527008811466216,0.9999504983929001,49.997524919645,1.0485088601938368,3.0536454627239547,1.06068181246524,0.32499850109428996,-18.122121878928713,0.4095531862524684,-0.0008475781887044494,5.695466498075599,4.90339434804451,11023.871000000001,0.0,8.0,0.0,3697.4456509072047,0.0,1.0,1.0
0.34000000000000014,0.06354418588839492,0.06302411430948432,0.06354418588839492,0.02461061284829206,0.755661874382694,0.9999499778029887,49.99749889014943,1.0484561981748828,3.041088379203765,1.060625793445191,0.32497098049208883,-18.130257845629615,0.4095176527685748,-0.000841825906637851,5.6972204631810115,4.5422678720550005,11023.871000000001,0.0,8.0,0.0,4546.326490158726,0.0,1.0,1.0
0.35000000000000014,0.0635364452526913,0.06302380271170421,0.0635364452526913,0.024601499505113887,0.7584755766661802,0.999949501594044,49.997475079702205,1.0484080651225365,3.028736431928526,1.0605738084307474,0.32493577984039623,-18.13781421834389,0.4094883556230491,-0.0008351797880600738,5.698714197599593,4.231464446093826,11023.871000000001,0.0,8.0,0.0,5623.634108455621,0.0,1.0,1.0
0.36000000000000015,0.06352782320803464,0.06302353184176676,0.06352782320803464,0.024591606324860463,0.7610224181920683,0.9999490639212679,49.9974531960634,1.048364824882579,3.016610315698474,1.0605262713304338,0.324893798970065,-18.14479922855319,0.40946534656637656,-0.0008277150039703585,5.69989106225926,3.9817274262807096,11023.871000000001,0.0,8.0,0.0,6884.315673963554,0.0,1.0,1.0
0.37000000000000016,0.06351852311622287,0.06302332255451373,0.06351852311622287,0.024581060272776237,0.7631956000960692,0.9999486589489831,49.997432947449155,1.0483267735045243,3.004725926943834,1.0604835378298436,0.3248460695342745,-18.151234420103496,0.40944857788695843,-0.000819524254298627,5.70070754141159,3.80129048694039,11023.871000000001,0.0,8.0,0.0,8277.27289983785,0.0,1.0,1.0
0.38000000000000017,0.06350875847756102,0.06302319226638659,0.06350875847756102,0.024570000948216535,0.7649056001142739,0.999948280936433,49.997414046821646,1.0482941342461702,2.9930941288295636,1.0604458979139928,0.324793712911854,-18.15715328235245,0.40943791053139295,-0.00081071378899686,5.701134616200144,3.6956156668951645,11023.871000000001,0.0,8.0,0.0,9747.405261196678,0.0,1.0,1.0
0.3900000000000002,0.06349874394747561,0.06302315424974646,0.06349874394747561,0.024558574202170055,0.7660838732761605,0.9999479243138141,49.997396215690706,1.0482670560921619,2.981720740845504,1.0604135712353007,0.3247378896443197,-18.162599005086506,0.4094331279419585,-0.0008013981960769954,5.70115858396704,3.6672409738981786,11023.871000000001,0.0,8.0,0.0,11237.764644396728,0.0,1.0,1.0
0.4000000000000002,0.06348868598326102,0.06302321711375997,0.06348868598326102,0.02454692508498769,0.7666855946503314,0.9999475837441255,49.99737918720628,1.0482456159638183,2.9706067564889618,1.0603867058012129,0.32467974491726054,-18.167621581469174,0.40943395440049934,-0.000791694454815139,5.700781281192434,3.7157411859295952,11023.871000000001,0.0,8.0,0.0,12691.738030389197,0.0,1.0,1.0
0.4100000000000002,0.06347877397877978,0.06302338449233014,0.06347877397877978,0.024535190814482855,0.7666913347563746,0.999947254167668,49.997362708383406,1.0482298244318273,2.9597487703887784,1.0603653801368227,0.32462035516057663,-18.172274556794076,0.40944007617080247,-0.000781715841953492,5.700019715211578,3.83780113436895,11023.871000000001,0.0,8.0,0.0,14055.17537358186,0.0,1.0,1.0
0.4200000000000002,0.06346917271752009,0.06302365495027512,0.06346917271752009,0.024523494464222032,0.7661076061550472,0.9999469308276488,49.99734654138244,1.048219634392774,2.9491395756833945,1.0603496087358386,0.32456068084457723,-18.176611759403148,0.4094511634184007,-0.0007715663025490866,5.69890513184321,4.02739652637285,11023.871000000001,0.0,8.0,0.0,15278.383512142835,0.0,1.0,1.0
0.4300000000000002,0.06346001685547278,0.06302402210929527,0.06346001685547278,0.0245119400038649,0.7649662698475861,0.9999466092771271,49.99733046385636,1.0482149518736055,2.9387688759445605,1.0603393502859928,0.32450152999199994,-18.180684351540112,0.4094668907913147,-0.0007613358535854685,5.697481564188169,4.276073400863309,11023.871000000001,0.0,8.0,0.0,16317.913532001528,0.0,1.0,1.0
0.4400000000000002,0.06345140794795957,0.0630244749856443,0.06345140794795957,0.02450060918575852,0.7633228402571961,0.9999462853693123,49.997314268465615,1.0482156479177023,2.928624045268841,1.0603345178786645,0.324443535872246,-18.1845385020901,0.4094869546776586,-0.0007510974820621496,5.695803927019587,4.573313764156518,11023.871000000001,0.0,8.0,0.0,17138.07820569522,0.0,1.0,1.0
0.45000000000000023,0.0634434142802384,0.06302499852226023,0.0634434142802384,0.0244895605797599,0.7612537755600592,0.9999459552347923,49.99729776173962,1.0482215704054414,2.9186908665271445,1.060334990217599,0.32438715090856907,-18.188213913978856,0.4095110855020835,-0.0007409058421803489,5.693935737857056,4.906971943076749,11023.871000000001,0.0,8.0,0.0,17712.147537464687,0.0,1.0,1.0
0.46000000000000024,0.06343607347772567,0.06302557428980794,0.06343607347772567,0.024478830832040176,0.7588528839090377,0.9999456152504569,49.99728076252284,1.048232554682567,2.908954181583775,1.0603406227497951,0.3243326571657961,-18.191743343817716,0.4095390539463539,-0.0007307978651503531,5.691946557590891,5.2637638283898465,11023.871000000001,0.0,8.0,0.0,18023.18359294812,0.0,1.0,1.0
0.47000000000000025,0.06342939758827335,0.06302618132399986,0.06342939758827335,0.02446843798760963,0.7562270137562204,0.9999452620055712,49.99726310027856,1.0482484320099215,2.899398398179632,1.0603512576635048,0.3242801920728203,-18.195153140476613,0.40957067062482755,-0.0007207951899701203,5.689909252512,5.629789535979411,11023.871000000001,0.0,8.0,0.0,18064.490145494678,0.0,1.0,1.0
0.48000000000000026,0.06342338007630009,0.06302679706099035,0.06342338007630009,0.024458386495363787,0.7534912264072754,0.9999448922705592,49.99724461352796,1.04826903509417,2.890007814963521,1.0603667318323673,0.3242297864523583,-18.198464714401453,0.40960577944566684,-0.0007109081270339548,5.687897184916441,5.991069135206306,11023.871000000001,0.0,8.0,0.0,17839.667666079622,0.0,1.0,1.0
0.49000000000000027,0.06341800397366933,0.06302739832881574,0.06341800397366933,0.02444867333262988,0.7507636698486988,0.9999445029735661,49.997225148678304,1.0482942002854752,2.880766747053524,1.0603868820175502,0.3241814106496724,-18.20169674345058,0.40964424556884643,-0.0007011406985480959,5.685981438667807,6.334071001036617,11023.871000000001,0.0,8.0,0.0,17362.27924035633,0.0,1.0,1.0
0.5000000000000002,0.06341325031614,0.06302796235092605,0.06341325031614,0.02443929456326826,0.7481603838820257,0.999944091188828,49.9972045594414,1.0483237664002607,2.8716594572627896,1.0604115469471533,0.3241350237105058,-18.204867835455232,0.409685939459451,-0.0006914961801347708,5.6842281848461935,6.646213026164258,11023.871000000001,0.0,8.0,0.0,16655.14754816219,0.0,1.0,1.0
0.5100000000000002,0.06340910596998901,0.06302846771789362,0.06340910596998901,0.024430251593712288,0.7457902672401865,0.9999436541394072,49.997182706970364,1.0483575705052546,2.862669920253982,1.0604405662415688,0.32409062025099084,-18.20799931261364,0.4097307189648852,-0.0006819825096566744,5.682696282688752,6.916318340373386,11023.871000000001,0.0,8.0,0.0,15749.316546046637,0.0,1.0,1.0
0.5200000000000002,0.06340557002437171,0.06302889528536312,0.06340557002437171,0.024421556421448685,0.7437504276527548,0.9999431892150811,49.997159460754055,1.0483954413416232,2.8537814659602954,1.0604737765073564,0.32404826992727437,-18.211117764867645,0.4097784115684979,-0.0006726169401051169,5.68143520234721,7.135009258660131,11023.871000000001,0.0,8.0,0.0,14682.723467505519,0.0,1.0,1.0
0.5300000000000002,0.06340265808434455,0.06302922896012117,0.06340265808434455,0.02441323527838735,0.7421221162646324,0.9999426940043269,49.99713470021634,1.0484371913371462,2.844976362501771,1.0605110052418365,0.32400814522776716,-18.214257041293706,0.4098287989628052,-0.0006634293930618059,5.6804833415498885,7.295025825312036,11023.871000000001,0.0,8.0,0.0,13498.636776438705,0.0,1.0,1.0
0.5400000000000003,0.06340040403063604,0.06302945634161866,0.06340040403063604,0.024405330246470555,0.7409674193311457,0.9999421663375939,49.9971083168797,1.0484826083196013,2.8362354059587673,1.06055206344054,0.32397053459264485,-18.217459408373845,0.4098816058409729,-0.00065446411025141,5.679866791804106,7.39145842721388,11023.871000000001,0.0,8.0,0.0,12243.923439063354,0.0,1.0,1.0
0.5500000000000003,0.06339885909049404,0.0630295691931138,0.06339885909049404,0.024397898646164293,0.7403268440595346,0.9999416043376137,49.99708021688068,1.0485314480866124,2.8275375839006394,1.060596737951682,0.3239358394770039,-18.220775695605173,0.4099364943503955,-0.0006457793877019021,5.679598592148123,7.421887390093626,11023.871000000001,0.0,8.0,0.0,10967.214073105335,0.0,1.0,1.0
0.5600000000000003,0.06339808835895719,0.06302956372449477,0.06339808835895719,0.024391010245522066,0.7402178935473543,0.9999410064715198,49.99705032357599,1.0485834289007154,2.818859871513173,1.0606447846583669,0.32390455573980403,-18.224264362142492,0.40999306503581373,-0.0006374453898969857,5.679678488034391,7.386426109556179,11023.871000000001,0.0,8.0,0.0,9717.037044864142,0.0,1.0,1.0
0.5700000000000003,0.06339816518921516,0.06302944067742099,0.06339816518921516,0.024384742580772625,0.7406346799525589,0.9999403715991342,49.99701857995671,1.0486382287722749,2.81017720438262,1.0606959234855287,0.32387724146531466,-18.227989540414697,0.4100508643891666,-0.0006295402559548015,5.680093197296826,7.287667965119182,11023.871000000001,0.0,8.0,0.0,8539.992376302429,0.0,1.0,1.0
0.5800000000000003,0.06339916410340578,0.06302920521229494,0.06339916410340578,0.024379174891533503,0.7415485774975433,0.999939699011996,49.996984950599796,1.0486954860896252,2.8014626521006347,1.0607498360333922,0.3238544748153954,-18.23201823012656,0.410109398397846,-0.0006221449021156295,5.680817158303997,7.130540878641809,11023.871000000001,0.0,8.0,0.0,7479.03345011474,0.0,1.0,1.0
0.5900000000000003,0.06340115303553553,0.06302886660533909,0.06340115303553553,0.02437438133094665,0.7429098698516523,0.9999389884585123,49.99694942292561,1.0487548037887933,2.792687794054961,1.060806166353746,0.3238368066040014,-18.236416915416886,0.4101681508227073,-0.0006153370737007346,5.681813730830557,6.9220767771472715,11023.871000000001,0.0,8.0,0.0,6571.919134187883,0.0,1.0,1.0
0.6000000000000003,0.06340418578859158,0.06302843777230854,0.06340418578859158,0.02437042419598003,0.7446503021253837,0.9999382401519348,49.99691200759674,1.048815756864701,2.7838232755985355,1.0608645250408946,0.32382471285976655,-18.241247948107986,0.4102266044143557,-0.000609185287596408,5.683036787621615,6.6711062778893675,11023.871000000001,0.0,8.0,0.0,5849.89131967866,0.0,1.0,1.0
0.6100000000000003,0.06340829556096533,0.06302793464275598,0.06340829556096533,0.02436734792650167,0.7466864081119889,0.9999374547595532,49.99687273797766,1.048877902654621,2.7748395018161376,1.0609244964435403,0.3238185526372576,-18.246566072920178,0.410284262948188,-0.000603743324909975,5.684432634370657,6.387891525697122,11023.871000000001,0.0,8.0,0.0,5336.62332829463,0.0,1.0,1.0
0.6200000000000003,0.0634134902763886,0.06302737541495756,0.0634134902763886,0.024365174543513075,0.7489234504032124,0.9999366333733699,49.9968316686685,1.0489407930133028,2.765707409661913,1.0609856484570759,0.32381853575607716,-18.25241546258584,0.4103406718600071,-0.0005990458797213413,5.685942177073463,6.083712188686042,11023.871000000001,0.0,8.0,0.0,5047.473575600411,0.0,1.0,1.0
0.6300000000000003,0.06341975025042239,0.06302677972634757,0.06341975025042239,0.02436390104567119,0.7512597860163387,0.999935777464377,49.99678887321885,1.0490039872814212,2.756399249149611,1.0610475440655616,0.3238247040558696,-18.25882758254432,0.41039543540507273,-0.0005951058504720733,5.687503251603158,5.770421090905184,11023.871000000001,0.0,8.0,0.0,4989.066730816158,0.0,1.0,1.0
0.6400000000000003,0.06342702846737912,0.06302616777740483,0.06342702846737912,0.024363499075353862,0.7535914542737017,0.9999348888241868,49.99674444120934,1.049067064848561,2.746889301675813,1.0611097536006702,0.3238369282750849,-18.265820121407845,0.41044822862862956,-0.0005919135877978027,5.689053023809592,5.459986786562915,11023.871000000001,0.0,8.0,0.0,5159.211862350902,0.0,1.0,1.0
0.6500000000000004,0.0634352534527058,0.06302555944827408,0.0634352534527058,0.024363916922954382,0.7558167774612579,0.9999339694990231,49.99669847495116,1.0491296361402054,2.7371544687716383,1.0611718665931948,0.3238549209524747,-18.273397113245593,0.410498802986225,-0.0005894382050807988,5.690530369232218,5.164040541267771,11023.871000000001,0.0,8.0,0.0,5547.15419463508,0.0,1.0,1.0
0.6600000000000004,0.06344433443863787,0.06302497344696452,0.06344433443863787,0.024365083686557206,0.7578407683827115,0.9999330217217742,49.99665108608871,1.049191351012855,2.7271746770972594,1.0612335021217678,0.323878263996731,-18.281550252589014,0.4105469851295295,-0.0005876308372707407,5.69187814221133,4.893444687504799,11023.871000000001,0.0,8.0,0.0,6134.144608691574,0.0,1.0,1.0
0.6700000000000004,0.06345416826638996,0.06302442652579812,0.06345416826638996,0.02436691517019819,0.7595791519433773,0.9999320478479277,49.99660239239638,1.0492519038068873,2.716933064019998,1.0612943167109068,0.32390644795914014,-18.290261276118002,0.4105926691059499,-0.0005864295229932814,5.693045251960825,4.65789819600181,11023.871000000001,0.0,8.0,0.0,6894.299360732385,0.0,1.0,1.0
0.6800000000000004,0.06346464727400196,0.0630239327990179,0.06346464727400196,0.02436932091270176,0.7609618295331346,0.9999310503006825,49.996552515034125,1.049311034655461,2.7064159306994457,1.0613540090814322,0.32393891875058994,-18.299505169917733,0.4106358029301752,-0.0005857652073924953,5.693988470629651,4.465593604738901,11023.871000000001,0.0,8.0,0.0,7795.712090048492,0.0,1.0,1.0
0.6900000000000004,0.06347566730665503,0.06302350318931599,0.06347566730665503,0.024372211611744538,0.7619356440012309,0.9999300315294375,49.99650157647187,1.049368527042784,2.695612473837496,1.061412321384556,0.32397512670970047,-18.30925387068364,0.41067637109584465,-0.0005855682377279891,5.694673909883879,4.322937248041157,11023.871000000001,0.0,8.0,0.0,8801.77140792149,0.0,1.0,1.0
